"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Mean X","Mean Y","SXX","SYY","SXY"
0,329,600,200,478,508,53,271,377,73,436,369,64,487.1,199.7,41700.1,3756.01,-4461.41
0,51,600,129,151,88,26,265,208,68,272,77,10,492.25,159.25,31013.3,7153.84,-861.705
0,306,600,379,119,244,51,312,253,61,58,71,36,472.273,391.818,30534.4,7084.56,6813.95
0,406,600,224,259,249,72,242,371,37,314,370,46,461.077,327.615,37586.7,12355.1,-11559
0,78,600,185,475,281,43,281,189,57,89,467,37,343.231,250.154,58111.5,8213.47,-8938.37
0,58,600,227,279,542,16,247,269,27,336,288,59,394.778,157.444,49843.7,4898.53,14761.7
0,479,600,197,333,153,41,509,196,65,433,124,31,370.4,165.8,36296.5,17606.6,-15676.7
0,423,600,86,206,52,22,375,237,32,324,382,41,417.438,123.75,32695.2,7748.2,-12880.8
0,1,600,231,383,382,41,176,194,21,42,289,18,339.6,211.4,69127.3,54076.3,28247.9
0,342,600,591,87,399,64,496,544,30,479,316,45,367,398.154,41780.2,26762.5,25856.6
0,54,600,579,444,79,68,289,438,64,561,218,18,433.3,433.8,59295.6,41232.2,47825.4
0,300,600,265,347,429,70,501,494,65,340,351,34,468.308,257.462,29745.2,1421.27,648.013
0,75,600,586,226,146,29,293,251,66,109,451,22,309.25,341.5,102516,52867,71221.2
0,318,600,51,347,475,61,131,173,70,244,36,21,397.667,153.833,67534.7,19861.4,-35535.1
0,128,600,97,342,121,31,392,412,61,108,253,36,371.273,303.545,76321.2,30768.3,4280.24
0,193,600,23,95,512,17,110,518,60,297,457,17,459.2,128.2,29627.3,11307.3,-8834.6
0,385,600,305,438,81,50,357,393,45,31,550,15,379,288.2,59765.5,8118.7,-6220.5
0,103,600,27,132,482,35,151,292,17,430,187,27,343,272.6,91906.5,51170.3,-21349.3
0,272,600,263,72,529,70,185,99,62,316,569,10,527.091,223.909,30956.1,1042.69,-2580.89
0,17,600,531,442,344,67,421,485,11,547,185,26,386.625,413.5,49505.7,44230.3,27702.1
0,183,600,564,318,508,51,214,152,45,340,257,19,363,398.333,41946.2,21653.7,27823.2
0,553,600,94,181,405,45,438,231,14,451,381,17,470.846,151.923,44371.8,25190.2,-32652.3
0,147,600,550,221,177,70,306,85,74,522,400,13,474.727,434.545,33170.6,23702.7,22265.4
0,70,600,336,57,276,16,324,418,49,74,134,56,444.692,293.846,39976.4,21708.8,18372.2
0,428,600,207,270,424,21,211,450,43,114,462,23,499.3,177,32587.6,12034.2,-15244.3
0,507,600,51,349,468,36,162,419,48,568,127,22,373.4,226.8,58167.6,28940.8,-33061.8
0,446,600,520,158,183,73,499,513,66,462,96,63,352,363.923,43917.8,8208.24,8818.42
0,4,600,540,106,53,13,216,445,12,309,547,20,454.571,448.643,40011.3,25298.9,28280.1
0,278,600,438,82,494,62,232,311,55,450,529,30,411.462,440.154,36948.8,3783.97,6617.01
0,309,600,215,541,262,30,517,167,46,342,260,31,445.603,183.904,47305.2,5226.5,1727.34
0,121,600,564,483,240,50,230,83,50,378,94,39,425,458.25,81462,50584.9,63507
0,508,600,291,309,109,49,242,242,56,108,84,10,347,378.75,65212.5,7650.39,-6293.64
0,543,600,454,271,459,66,136,80,72,75,516,50,401.45,401.559,55851,14676.2,-7872.26
0,299,600,301,330,501,49,98,87,49,38,360,27,485.143,238.857,46965.5,4454.81,-4024.98
0,126,600,422,329,312,22,206,489,17,127,319,38,427,327.167,50653.2,15075,26581.6
0,471,600,577,436,205,71,133,217,62,446,254,56,363.624,454.118,49824.9,17541.6,15101.8
0,280,600,466,370,124,63,276,500,47,146,82,46,363.315,338.591,65353.2,11860.4,17843.4
0,417,600,404,77,286,72,320,168,46,110,232,43,448.25,400.625,52857.9,8317.13,-11601.2
0,313,600,30,506,452,67,582,373,15,264,480,22,480.067,115.667,35842.5,18265.1,-18776.9
0,46,600,500,296,470,53,450,558,10,162,306,34,443.25,384,87358.3,50784.7,66569.3
0,538,600,32,402,299,39,384,479,64,379,227,10,321.147,214.25,40495.6,30451.4,-30887.4
0,435,600,107,473,307,52,318,254,24,505,353,63,434.444,167.111,59092.5,10940.6,-19602.6
0,69,600,595,399,568,18,83,43,24,415,188,62,411.8,453.8,54496,28657.5,23312.8
0,509,600,25,267,206,44,179,127,63,515,382,61,416.818,186,45912.4,28536.8,-34991.9
0,521,600,28,413,514,58,189,146,50,557,239,31,428.866,111.121,34465.3,16516,-19354.8
0,127,600,592,538,443,33,250,325,33,256,55,11,358.308,447.615,43046.6,16225.6,10933.4
0,68,600,129,518,496,65,70,39,24,395,566,16,339.333,234.889,51055.8,18584.9,-10910.3
0,575,600,475,224,133,43,219,87,17,133,259,51,434.867,515.8,25295,2203.31,-3167.81
0,204,600,589,522,170,39,196,455,14,62,198,56,364.667,397.083,69465.5,21647.4,29798.4
0,258,600,331,332,319,70,249,263,56,327,207,35,412.545,215.727,47815.7,10806.6,10133
0,448,600,258,278,485,68,338,201,69,408,46,14,434.429,363.143,42497.6,8118.81,-10443.4
0,473,600,34,321,133,27,296,376,41,159,543,41,297.385,216.385,42620.6,19114.3,-20955.2
0,15,600,219,500,217,34,66,235,37,205,510,60,493.462,165.231,32494.4,4938.86,11877.6
0,19,600,57,553,161,21,255,419,54,151,220,29,447.083,94.1667,27773.4,9554.15,6530.44
0,296,600,75,155,214,56,404,216,63,241,305,37,414.818,107.727,52586.2,4660.22,-9670.35
0,56,600,246,489,505,73,89,57,47,485,92,45,407.2,270.2,39350.8,12158.2,6679.96
0,266,600,152,384,291,13,266,436,72,472,411,24,429.667,170.111,57638.8,5440.61,-14565.7
0,24,600,196,251,500,51,231,237,29,205,505,38,494.9,141.4,32847.2,6788.71,10732.8
0,574,600,494,98,157,48,508,331,74,152,30,11,477.143,497.714,46881.5,3030.91,-5014.79
0,402,600,137,434,482,62,99,366,10,453,506,50,375.571,164.286,64221,12224.6,-11754.5
0,308,600,162,433,428,73,440,239,73,182,162,48,417.75,195.313,41421.8,5441.7,-11809.1
0,205,600,212,217,226,25,63,170,42,308,301,15,459.222,231.222,37414.9,11064.4,-2948.56
0,580,600,341,428,196,59,205,276,37,500,413,72,363.778,250.944,42218.9,34095,603.398
0,163,600,242,541,445,42,155,542,30,110,489,48,470,222.5,54098,4292.7,7732.4
0,71,600,145,205,131,19,287,300,16,319,388,65,415.143,290.786,49654.8,23762,-4028.81
0,78,600,356,385,361,21,280,287,39,358,304,35,451.571,388.286,51637.6,23170.9,24328
0,80,600,64,431,309,64,159,43,30,52,140,16,382.333,83.75,45233.9,552.932,-1427.91
0,320,600,289,384,410,57,114,230,23,217,241,42,446.429,375.46,39759.3,9009.41,-3733.35
0,43,600,145,465,510,37,392,50,24,411,264,65,478.173,237.815,26645.7,22258,5636.52
0,404,600,125,174,271,69,399,446,69,571,207,19,421.382,173.924,54442.3,9231.6,-20349.3
0,198,600,561,159,458,15,162,359,66,309,445,11,419.077,387.538,52347.9,43585.4,32749.1
0,359,600,556,186,257,32,149,566,10,21,171,14,434.5,507.8,48436.1,4517.29,12681.2
0,184,600,593,547,204,49,92,324,74,352,396,32,525.5,520.833,27645.5,14011.4,17608.3
0,176,600,540,162,229,41,301,479,25,401,233,17,488.8,465.1,32907.1,38822.3,26334.2
0,7,600,345,192,435,15,500,466,29,326,409,69,450.333,288.667,52079.9,20234.3,29724.3
0,13,600,353,317,126,48,284,243,21,228,529,61,428.2,303.5,47209.5,15561.6,21662.8
0,342,600,239,270,458,71,167,217,26,545,150,49,486.1,324.4,35393,16431.2,-4441.04
0,250,600,314,547,513,50,146,332,32,331,160,71,393.625,407,55687.1,14324.3,-3454.86
0,103,600,555,490,409,70,526,337,67,105,373,56,353.214,395,28052,42638.2,24587.1
0,287,600,315,67,412,52,218,465,58,308,199,69,416.333,235.778,58339.3,26205.7,20764
0,359,600,420,348,542,56,121,87,63,221,544,41,467.462,448.615,38251.6,7272.92,10761.9
0,197,600,32,136,275,52,469,365,52,265,171,16,434.5,104.375,62567.1,5872.55,-15209.1
0,2,600,491,288,197,46,258,200,72,253,121,71,407,402.125,61973.4,28606.4,34951.6
0,542,600,567,137,140,54,124,536,28,535,362,48,366.908,390.465,41785.2,42702.3,30019.2
0,11,600,263,37,363,21,58,409,54,386,100,32,416.455,203.182,42900.3,9249.56,17296.3
0,395,600,306,74,248,70,341,92,28,484,447,54,421.625,412,66195.4,9247.43,-9249.14
0,569,600,542,51,200,48,348,190,59,545,186,14,489.9,494.7,31053.2,2455.57,-3165.14
0,555,600,21,266,496,37,333,352,51,483,530,34,438.125,190.125,55968.1,52155.6,-47279
0,321,600,350,509,116,20,542,476,27,335,132,10,438.9,337.3,47882.3,2400.46,-3652.3
0,169,600,34,431,512,49,27,452,21,359,51,49,513,104.5,33246.7,13007.2,-6738.33
0,357,600,482,93,443,48,34,68,32,450,286,45,475.167,450.333,32483.8,5737.88,10414.8
0,28,600,176,534,140,43,507,73,68,512,257,60,497.421,285.579,32507.5,17694,-1576.59
0,552,600,553,90,353,57,154,428,26,119,308,65,490.077,513.154,29245.1,2941.81,-1524.43
0,132,600,86,198,230,56,282,178,72,182,334,68,412.143,210,43683.4,33990.5,-26808.6
0,80,600,332,408,571,19,75,133,32,195,210,42,426.167,207.833,58774.2,18046.6,26798.4
0,268,600,375,389,233,14,199,56,35,480,437,71,440.2,279.2,48807.5,11088.2,15954.5
0,4,600,118,265,329,72,253,467,22,434,203,73,357.253,78.7758,41314.4,5563.37,2664.12
0,76,600,272,380,413,15,508,494,33,509,350,44,471.2,197,69474.7,7572.5,17602
0,190,600,308,124,365,51,155,109,71,255,375,19,475.2,278.4,70601.2,2640.8,13068.4
0,128,600,49,444,446,26,144,564,32,456,289,66,465.769,61.6154,35245.7,577.923,-2439.35
0,377,600,105,294,492,47,201,559,12,399,111,29,416.222,152.667,40468.7,11556.5,-13546.2
0,20,600,556,405,165,66,217,503,27,468,130,24,364.556,412.333,59981.8,40772.8,35089.3
0,580,600,229,346,73,69,526,398,62,303,228,49,447.714,317.571,45046.9,16324.3,-26277.8
0,147,600,21,223,183,51,305,286,36,294,231,72,491.462,156.538,32149.9,29469.6,-14356.9
0,592,600,202,195,118,39,84,326,30,412,329,49,479.143,184.429,45395.8,37379.9,-37266.1
0,128,600,453,377,506,71,564,225,19,416,218,64,522.1,446.9,33801.2,12870.5,20475
0,424,600,233,411,79,25,138,213,21,491,479,69,386.571,319.429,53477,11715,-21983.3
0,124,600,255,95,116,64,204,135,73,232,310,10,439.143,164.071,55705.5,7750.38,15206.1
0,541,600,38,408,288,28,360,441,47,371,398,66,479.857,102.286,45611.5,37580.6,-40757.8
0,74,600,534,225,394,55,247,99,64,338,137,69,384.455,377.545,63513.5,33854.7,45041
0,337,600,322,273,276,73,425,237,34,520,529,12,465.375,383.125,42372.6,9901.27,-1590.77
0,155,600,492,478,395,23,320,224,16,558,453,22,438.263,450.158,30915.8,10919.8,13872.6
0,311,600,432,563,536,19,509,319,29,496,136,28,407.571,381,51024.6,1993.67,5821.83
0,485,600,273,201,421,30,392,54,20,105,455,29,404.576,335.079,51282.6,19200.8,-28275.7
0,136,600,132,317,151,40,371,548,39,292,424,52,441.889,111.667,47642.4,1386.25,3274.83
0,91,600,306,88,271,56,542,238,56,299,432,27,397.429,266.714,55922.1,16471.8,24134.9
0,494,600,243,146,326,38,253,517,23,347,50,47,446.909,336.091,49823.7,16782.7,-25396.5
0,492,600,60,341,507,68,139,225,13,182,230,73,396.27,218.384,40798.2,38680.1,-34510.9
0,101,600,375,25,340,24,228,222,44,86,277,63,465.286,331,36922.1,19004.3,22645.5
0,436,600,18,185,201,13,157,328,21,127,189,68,442.846,116.769,44140,14052.7,-12820.7
0,381,600,101,516,432,39,129,427,64,280,261,33,339.583,153.25,61147.7,11803.1,-19480.4
0,463,600,297,166,354,18,493,28,25,502,318,40,462.769,303.154,25244.9,4802.97,-8997.96
0,252,600,321,432,490,53,349,529,51,79,197,15,423.182,288.364,45722,3096.85,3884.13
0,405,600,500,359,518,55,154,490,54,133,506,22,454.111,472.889,45028.9,2442.61,7837.51
0,129,600,289,521,77,45,159,226,21,344,163,37,397,328.2,33628.2,43499.3,13682
0,439,600,582,269,279,58,291,407,71,139,497,14,448.714,452.714,38708.4,21775.6,18300.4
0,559,600,477,57,554,30,139,259,51,444,558,32,497.875,378,41195.8,44934,-11325.9
0,528,600,53,135,202,71,542,316,35,264,139,47,479.875,129,43512.7,26986,-32809
0,259,600,129,76,475,28,323,148,28,321,498,30,389.091,165.364,40686.1,7490.25,-6822.44
0,152,600,270,446,177,55,505,225,57,450,484,71,456.188,294.563,28470.2,7973.86,9952.35
0,5,600,564,267,425,45,367,465,64,258,489,62,362.328,350.203,44952.5,38548.2,39335.3
0,93,600,253,308,464,53,50,448,36,141,490,65,362.43,233.506,38135.9,15480.1,6350.57
0,507,600,245,49,235,12,398,81,70,229,72,29,522.8,299.6,33914.8,23157.4,-13453.2
0,18,600,99,456,185,74,200,457,40,83,392,23,488.6,142,36965.4,24171.6,-4844.33
0,390,600,481,196,300,26,288,377,72,73,482,33,293.355,499.729,74644.9,2793.6,-82.6204
0,460,600,224,400,128,16,174,196,69,204,72,42,428,252.333,46033.8,7335.88,-4833
0,415,600,173,163,168,28,257,333,15,438,426,11,493.846,293.846,24422.5,21820.6,-9177.86
0,292,600,144,264,316,27,455,144,49,228,93,72,425.5,140.9,37984.8,9203.46,-12327.5
0,290,600,316,93,92,14,339,35,16,119,96,31,425.857,262.286,48501.1,7878.9,6453.71
0,475,600,6,240,321,64,237,494,31,38,369,25,420.952,284.912,33812.7,46087.2,-28341.5
0,313,600,44,412,445,63,231,339,20,402,291,59,428.75,97.75,82188.9,20808.9,-40692.1
0,293,600,473,354,348,67,387,173,58,252,356,73,365.295,429.936,50384.4,10408.6,19078.4
0,549,600,358,126,527,34,505,315,64,549,530,18,448.429,256.786,45995.5,26580.8,-13518.7
0,53,600,240,220,183,28,373,97,40,511,200,63,466.667,296.333,53617.1,28113.9,23009.1
0,66,600,561,380,52,26,291,490,60,390,354,28,440.75,406.583,33880.2,27755.7,26905.7
0,478,600,332,353,451,60,92,76,56,490,68,56,494.154,314.308,29111.8,11512.1,-411.217
0,56,600,536,552,183,24,481,240,74,210,171,54,490.909,480.545,29187.5,20784.3,24236.7
0,150,600,406,226,252,61,92,418,68,510,181,14,346.429,389.667,63348.4,11875.6,17317.8
0,5,600,574,203,68,57,545,417,29,315,273,26,398.333,484.583,45558.1,26403.2,25073.3
0,473,600,63,305,95,74,490,191,26,144,431,74,403.143,247.714,49547.5,44959.3,-41379.9
0,227,600,305,450,130,19,100,286,22,319,59,36,491.417,310.417,30791,4480.99,4259.27
0,292,600,349,106,77,67,138,115,44,334,316,56,401.714,336.286,56546.1,7806.53,10592.9
0,148,600,475,119,480,24,243,284,22,289,533,66,359.8,294.3,42290.4,25477.8,28899.6
0,23,600,219,94,197,74,322,214,60,447,67,60,415.973,250.59,32295.5,7167.93,6661.18
0,135,600,67,57,77,35,114,332,16,203,438,64,358.167,120.667,40450.3,14429.3,-13877.2
0,322,600,247,250,334,14,283,415,59,480,526,25,361.667,186.5,62517.5,8879.9,-2265.4
0,357,600,131,50,188,33,222,226,31,90,388,37,463.875,170.25,39970.7,8139.64,-12379.1
0,448,600,441,122,38,32,380,391,74,87,153,73,366.12,464.542,41647.4,3051.36,-2386.74
0,66,600,369,437,296,29,383,308,54,235,492,35,446.351,361.826,43150.3,14249.4,19883.7
0,478,600,247,130,411,41,124,191,25,241,146,70,447.059,333.471,41643.8,14324.3,-18857.1
0,191,600,96,204,501,18,420,427,39,554,216,12,493.636,143.273,32557.9,12993.6,-10662.9
0,569,600,219,145,448,33,505,462,65,386,58,57,481.879,249.908,26613,20225.5,-17737.8
0,165,600,209,163,113,28,388,547,49,493,76,52,395.8,242,76186.7,5000.5,562.75
0,354,600,401,272,198,68,348,268,31,534,97,53,400.8,446.4,50048,4177.6,1964.53
0,508,600,337,373,199,10,83,380,47,540,308,10,435,383.375,45350,13868.6,-12145.3
0,370,600,77,205,116,18,197,216,73,226,105,71,461.222,150.667,34530.2,11961.3,-18432.7
0,419,600,392,211,131,24,488,323,55,470,465,67,462.875,350.125,57449.8,3596.7,-2482.84
0,597,600,102,267,288,40,299,524,42,150,82,43,351,180.167,51510.4,45322.2,-39100.4
0,471,600,496,86,303,49,233,337,64,496,377,31,485.125,512.125,42279.3,2428.13,1009.98
0,237,600,210,311,360,35,338,331,12,316,454,21,475.5,305.1,37301.2,21951.4,-5727.72
0,269,600,18,446,454,60,100,251,36,189,341,13,448.182,93.1818,40288,6646.16,-14932.1
0,561,600,63,201,509,27,57,68,44,158,258,59,466.538,192.385,31681.3,48339.6,-29211.6
0,503,600,170,479,204,25,521,157,73,174,64,25,517.333,246.867,26086.4,7625.55,-13386.3
0,8,600,361,254,308,35,403,340,26,493,208,42,444.81,257.768,30009.8,14989.4,18415.2
0,306,600,43,468,163,36,168,148,72,74,296,73,390.457,166.208,49157,19236.2,-26467.9
0,532,600,496,181,445,14,209,58,52,418,127,40,480.182,509.455,30857.2,1070.07,-3255.29
0,276,600,506,108,18,12,386,240,54,338,329,61,422.5,435,80979.7,11442,30430
0,177,600,116,301,113,58,221,140,19,555,521,15,413.818,252.182,50156.4,29357,-14940.2
0,519,600,557,348,210,24,555,84,18,323,466,39,456.2,557.6,65554.2,512.8,5513.85
0,578,600,446,172,314,72,541,378,46,100,205,72,485.109,430.849,35437.3,4136.61,-8960.52
0,316,600,75,449,139,70,163,432,18,346,403,73,358.857,68.7857,43477.1,6114.95,-5230.73
0,421,600,129,362,108,41,359,136,54,446,463,69,461.8,202.1,44125.7,27879.2,-31515.6
0,442,600,206,437,483,49,436,254,66,175,150,37,410.313,211.438,42933.7,10696.3,-16276.2
0,437,600,453,66,502,57,177,146,38,128,409,44,418.857,388.571,46867.8,27879,10379.8
0,239,600,90,315,456,11,238,220,41,328,521,49,432,133.375,45213.4,4130.84,-12079.3
0,235,600,450,376,74,62,476,360,21,118,246,53,353.125,313.5,63580.7,39162.9,43558.9
0,133,600,506,25,53,24,325,318,26,380,270,49,370.222,446.333,43062.2,20189.8,24619.4
0,271,600,416,456,51,47,89,58,38,401,102,74,421.929,415.071,36168.7,6883.46,10226.3
0,27,600,281,180,398,34,208,170,64,284,338,34,423.923,195,54366.2,16122.2,28263.1
0,24,600,258,469,340,57,273,144,19,536,556,39,458.714,208,29597.5,15113.2,1863.77
0,229,600,379,338,211,10,349,229,31,354,359,41,437.172,425.561,35381,7129.42,3209.03
0,69,600,435,266,324,57,60,529,50,540,317,57,372.5,404.083,47938.3,23129.2,20027.1
0,407,600,347,494,49,18,119,421,50,53,375,39,423,423.067,51319.3,11533.2,-14266.1
0,141,600,1,299,268,11,554,491,15,84,297,74,383.6,101.2,60927.3,11080.7,-17055.4
0,275,600,28,113,117,65,385,38,10,441,251,33,413.833,154.333,59806.6,42319.5,-38482.1
0,138,600,495,155,413,55,384,172,49,188,108,70,476.571,406.571,45965.3,16008.6,25984.1
0,112,600,208,94,406,22,224,183,43,392,399,17,440.8,146.2,38958,4360.18,8940.71
0,524,600,297,455,316,70,534,368,22,442,63,48,386,285.667,112108,59372.3,-66537
0,580,600,598,430,41,36,156,38,15,164,431,60,424.455,527.182,31358.3,4798.56,2834.31
0,309,600,23,403,132,59,323,489,73,259,137,63,415.204,226.587,42470.6,12766.4,-9308.16
0,347,600,93,344,163,10,122,106,37,418,478,62,468.333,161,53742.7,9869.2,-22131.4
0,336,600,590,495,454,30,532,330,25,62,504,36,434.333,522.167,53219.9,10371.4,23401.9
0,523,600,592,76,94,63,300,245,70,436,272,69,485.571,532.857,47052.3,6564.81,3094.76
0,541,600,451,116,170,57,269,545,33,545,151,39,419.5,467.75,58904.3,1029.36,-5292.43
0,362,600,569,83,551,47,488,82,60,376,226,48,451,474.125,51543.7,25162.7,28766.3
0,562,600,170,362,249,25,419,116,16,206,511,13,452.333,232.167,46961,15126.9,-22933.2
0,192,600,499,183,324,19,487,97,47,281,31,27,501.2,405.7,32770,15255.3,17088.4
0,318,600,68,139,147,19,275,543,31,409,428,15,458.5,154.4,43056.7,18216.3,-24919.3
0,126,600,251,456,453,57,586,372,10,332,15,13,432.429,260.143,57011.6,6365.81,4526.43
0,344,600,251,194,217,31,110,509,45,417,68,65,472.143,252.5,31544,1915.5,-4563.77
0,376,600,217,507,147,60,568,140,18,125,530,49,470.875,281.75,43529,8529.64,-4365.04
0,80,600,114,195,444,48,343,213,30,500,342,51,439.7,123.9,39767.3,1847.21,3701.97
0,499,600,414,126,576,18,517,63,38,358,414,31,466.571,415.571,45060,6707.29,-6994.88
0,149,600,387,515,201,59,384,436,64,171,510,21,412.375,298.375,41172.8,7397.98,16896.7
0,552,600,475,413,418,28,537,300,59,211,251,33,378.667,504.5,63179.1,1148.7,-7416
0,398,600,142,261,441,26,274,243,40,151,125,46,480.1,181.2,33136.3,8518.18,-15603.7
0,172,600,117,157,14,10,440,310,74,169,233,20,438.182,169.246,44596.2,3870.96,-1550.16
0,183,600,35,517,561,15,476,148,73,344,363,63,430.923,213.923,39131.9,23196.9,-7123.67
0,129,600,365,184,220,19,68,463,32,188,252,21,440.273,306.364,48895,13171.5,21712.4
0,451,600,338,203,567,17,71,362,16,339,486,70,329.112,342.678,59944.5,8958.18,3398.18
0,460,600,39,464,236,49,337,306,13,540,39,37,491.959,110.048,43163.7,20467.3,-27861.5
0,39,600,116,533,389,39,77,226,61,262,401,40,442,158,32748.7,5144.5,2759.42
0,205,600,110,324,561,24,441,361,53,88,555,32,451.429,179.714,46751.6,6717.24,-8852.69
0,181,600,231,98,423,28,519,340,59,72,437,72,463.5,182.286,38968.7,4332.37,7084.54
0,219,600,475,442,485,71,139,261,56,158,541,42,424.8,281.9,47424.8,21713.4,16707.3
0,437,600,101,370,419,32,132,416,53,503,262,68,416.6,97.4,47966,15722.5,-14999.2
0,521,600,54,462,486,27,259,353,19,68,380,36,490.286,130.143,27972.8,27335.1,-22858
0,34,600,521,174,105,38,222,531,31,502,223,71,430.9,448.7,50864.1,23539.8,26953.5
0,434,600,242,420,127,53,191,353,65,491,330,49,444.625,308.342,42174.8,11596.5,330.81
0,149,600,463,424,360,34,130,44,27,49,164,21,470.615,295.385,35866.8,22518.6,18400.4
0,377,600,92,94,247,60,355,484,36,20,371,18,425.455,251.273,54083.9,38840.2,-30069.4
0,449,600,507,492,348,22,386,296,35,355,311,41,507,517.111,37077,915.111,4425.25
0,597,600,523,202,268,43,350,422,61,35,431,20,485.25,513.25,40826.8,1518.5,-6695.5
0,220,600,41,537,497,42,380,125,54,240,457,40,395.5,86.25,56678.6,9444.21,-16324.6
0,445,600,238,128,489,65,173,315,30,167,258,63,490.167,334.833,29967.2,10338.9,-10272.4
0,560,600,142,80,313,73,65,405,29,140,178,46,494.1,166.9,32734.5,20335.9,-22563.8
0,384,600,439,311,152,73,445,93,49,414,67,49,499.444,412.444,35881.5,283.278,2263.28
0,364,600,548,266,413,56,176,461,16,310,451,27,473.077,446.615,37902.1,25147.1,16016.9
0,372,600,233,462,46,44,335,105,33,352,216,22,434.333,238.333,36359.5,4473.33,-3955.85
0,383,600,395,449,244,30,334,177,53,342,385,30,397.333,401.444,44296,4515.28,-2232.54
0,46,600,578,442,100,62,503,126,36,488,232,60,475.273,492.818,36287,33701.4,30475
0,501,600,212,441,347,61,186,317,72,214,376,59,441,305.2,33480.4,16183.5,-17740.3
0,289,600,169,494,182,66,209,530,53,98,158,19,422.5,246.75,80832.3,4608.25,-10321.2
0,388,600,496,243,296,10,222,272,42,485,27,17,418.8,501.2,66061.7,5061.2,11607.3
0,235,600,329,471,256,46,235,283,60,132,217,52,493,382.111,39015.3,9512.11,6620.38
0,477,600,584,500,187,20,215,483,41,542,455,30,403.867,365.533,32454.8,46637.1,4754.08
0,453,600,587,116,497,39,243,353,64,144,139,25,423.25,435,63553.1,24332.9,6374.71
0,341,600,268,107,107,66,432,498,37,352,372,57,434.854,372.154,38129.3,21576.3,-16172.8
0,318,600,176,125,47,21,137,389,59,279,570,27,507.444,205.556,36577.8,6126.03,-8915.78
0,522,600,462,43,505,20,194,285,71,432,93,71,450.636,422.909,43446.3,11459.3,-8513.44
0,59,600,101,517,318,53,407,239,12,335,181,58,392.333,70.6667,47724.8,2694.42,8820.03
